time,ax,ay,az,gx,gy,gz
0.0,1.056618446546048,0.991491163727641,0.6878419789075851,-1.7862859964370728,0.6287972927093506,1.1961604356765747
0.00996606445312409,0.7326719583023339,1.952598295107484,1.3683949698507785,-1.4524589776992798,0.3519209623336792,1.1001708507537842
0.019932128906249957,0.2093563785981387,2.762043623423576,2.147557972627878,-1.055128574371338,-0.0404277630150318,0.9804425835609436
0.029897949218749886,-0.1411097947154194,3.226995715355873,2.8340269096165893,-0.6553798317909241,-0.4679069221019745,0.8483535051345825
0.03986401367187398,-0.3836102449592202,3.532462763252854,3.560826687949896,-0.2901023924350738,-0.8203705549240112,0.7247127294540405
0.049830078124999844,-0.3714109808605164,3.647332420492172,4.373430772557854,-0.00238723680377,-1.0109854936599731,0.6309483647346497
0.059794921874999574,-0.1652566131740808,3.574429681366682,5.251538133689761,0.208819180727005,-1.0008232593536377,0.587690532207489
0.06976098632812366,0.0114782563477754,3.482076391839981,6.055768942227959,0.3557787835597992,-0.852513313293457,0.57199627161026
0.07972705078124953,0.14198752739802,3.363934581062197,6.513412756973505,0.4622114896774292,-0.6408452391624451,0.5733262300491333
0.0896931152343754,0.343280353462696,3.2091087610095737,6.692862146151065,0.5458357930183411,-0.4276139438152313,0.5581544637680054
0.09965893554687533,0.528620846505463,3.0564690528243776,6.76933748306632,0.6289561986923218,-0.2102394998073578,0.5151464343070984
0.10962499999999942,0.6447824432514607,2.934702621808648,6.743796214574575,0.7093887329101562,-0.0089109195396304,0.4344627559185028
0.11959106445312528,0.6316352307781576,2.839273578098416,6.660055270570516,0.781207799911499,0.1624785959720611,0.3214263319969177
0.12955590820312501,0.5066565597176551,2.8332921656012533,6.511031999316812,0.8462552428245544,0.2759071588516235,0.1715476363897323
0.1395219726562491,0.3002875994324684,2.920093666219711,6.375330566450953,0.8786746859550476,0.3484932780265808,0.0021502352319657
0.14948803710937497,0.032924656741321,3.1003941192686555,6.254732594692706,0.8686910271644592,0.3883261680603027,-0.178181990981102
0.15945410156249906,-0.2612393452443182,3.233835205987096,6.113324474617839,0.8320040106773376,0.4234646558761596,-0.3603003919124603
0.169419921874999,-0.5398033347770571,3.42413215239346,5.970602349334955,0.7796356081962585,0.454521894454956,-0.529822587966919
0.17938598632812486,-0.8784078053832054,3.5884587912410497,5.692509046053886,0.7277153134346008,0.5186721682548523,-0.6975052356719971
0.18935205078124895,-1.2870663476854562,3.813347743079066,5.44557485114634,0.6856935620307922,0.5972460508346558,-0.8634116053581238
0.19931689453124868,-1.5212994664520023,4.01230028962791,5.000243405485153,0.6573123931884766,0.6720042824745178,-1.0010771751403809
0.2092832031249987,-1.4922317773997782,3.793651693484187,4.390120626074076,0.6801958680152893,0.8294743299484253,-1.112316370010376
0.2192490234375004,-1.3742813975408672,3.264514421889185,3.910240429601073,0.7545650005340576,1.0431301593780518,-1.213817119598389
0.22921484375000034,-1.2705717244803905,2.8363930542260407,3.119873895764351,0.903828501701355,1.2074743509292605,-1.2523517608642578
0.23918090820312443,-1.152296496581286,2.2007693383336067,2.1154379102677106,1.1065078973770142,1.2493406534194946,-1.2258895635604858
0.2491469726562503,-0.9266505158308892,1.542451560074091,1.1683581351965666,1.2920488119125366,1.13647723197937,-1.179238200187683
