time,ax,ay,az,gx,gy,gz
0.0,0.0237963975857943,0.0523212849982082,0.0380132120519876,-0.0104693481698632,-0.0120781743898987,-0.0950861200690269
0.009965087890620339,0.0478231698613613,0.0471875753715634,-0.0179535898417234,-0.010661095380783,-0.015157320536673,-0.0969889461994171
0.019929199218736926,0.0527261029394343,0.0306939750798046,-0.0355535439401865,0.0007223160937428,-0.0153562380000948,-0.093777447938919
0.029894287109371476,0.0691343630352988,0.0253683961428701,-0.0531903229176998,0.008151470683515,-0.0162276253104209,-0.0942384451627731
0.03985815429685147,0.0569523057997226,0.0342037367664277,-0.0742296038150787,0.0109046483412384,-0.0195488631725311,-0.0975149199366569
0.049822265624996476,0.0625480434475466,0.0454229037865996,-0.0326502237141132,0.016958013176918,-0.0153578463941812,-0.0915704816579818
0.05978710937499443,0.0783431400811299,0.0203058520562946,-0.0161082542359828,0.0235876068472862,-0.0130363190546631,-0.0936346724629402
0.06975122070313944,0.0943416868649423,-0.0298988791793584,-0.0487777671724557,0.0326663218438625,-0.0206300541758537,-0.084755964577198
0.07971606445313739,0.0883877468965947,-0.0639582390390336,-0.0629845717012882,0.0391047671437263,-0.0320802666246891,-0.0779484286904335
0.08968017578123977,0.1097669638054445,-0.086742317777127,-0.0569084666579961,0.0417359694838523,-0.0349719263613224,-0.0739385038614273
0.09964428710937057,0.0998045553807169,-0.079721479229629,0.0140659347534179,0.0441901683807373,-0.0289503633975982,-0.0681322664022445
0.1096093749999909,0.0962342956785112,-0.0903027867376804,0.0622691169083118,0.0425717644393444,-0.0254586935043334,-0.062499675899744
0.11957299804687693,0.0950763943476602,-0.0685328534781932,0.0646171413391828,0.033367708325386,-0.0274111591279506,-0.0664304941892623
0.12953808593749727,0.0763113785251975,-0.0470304851137101,0.0909329013347625,0.0222745761275291,-0.0213316958397626,-0.0658536478877067
0.13950219726561386,0.058768488376215,-0.0366727572284638,0.1259808338403701,0.012835444882512,-0.0121785858646035,-0.063532181084156
0.14946630859373045,0.0421608332507312,0.0084992405369877,0.1168926874995231,0.0029428666457533,0.0004485263489186,-0.0645814687013626
0.1594311523437426,0.0357072366645559,0.0351595761865377,0.0702969405412674,0.0008567124605178,-0.0021886490285396,-0.0604789033532142
0.1693952636718734,0.0536118727980181,0.0371875748828053,-0.0030517887860536,0.004368090070784,-0.0089570730924606,-0.058508962392807
0.17936035156249375,0.0512873023079708,0.0085116616271436,-0.0445423215597867,0.0084868455305695,-0.0203246735036373,-0.0560799017548561
0.18932421875000216,0.0471941512428224,-0.0225789115548133,-0.0532657262414693,0.0086943050846457,-0.0250933319330215,-0.0506332069635391
0.19928808593749636,0.0317094357326626,-0.0577533930495381,-0.0068950202107429,0.0065051075071096,-0.0258632283657789,-0.047947634011507
0.2092531738281167,0.0215894255934283,-0.0738292063206434,0.064682023268938,-0.0008641253225505,-0.0195715092122554,-0.0496656373143196
0.2192172851562617,0.0031952889099717,-0.0577075080811977,0.0778904644101858,-0.0062757637351751,-0.0184749644249677,-0.0515189543366432
0.22918212890625966,-0.0073585460692644,-0.0265937001541256,0.0867640912175178,-0.0137664368376135,-0.0192944202572107,-0.0518521144986152
0.23914624023437625,-0.0084836045764386,-0.0172632694900035,0.0803173992961645,-0.0288593731820583,-0.0174682699143886,-0.0604474768042564
0.24911035156249284,-1.27864163368e-05,-0.0391195658586919,0.0668237114727497,-0.0473659448325634,-0.0122511368244886,-0.0620208755135536
0.2590751953124908,0.0069918681813403,-0.008854922106862,0.0446960508167743,-0.0596312209963798,-0.0123402513563632,-0.0655069574713707
0.2690393066406216,0.0086398545840755,0.0484283692128956,0.0288584302157163,-0.060173176229,-0.020257830619812,-0.0681938230991363
0.27900415039061954,0.0038070276001468,0.0567301874816417,0.0242190799772739,-0.0566312372684478,-0.0208155158907175,-0.0673399493098259
0.28896826171873613,0.0174842187643051,0.0177962073229253,0.0386643694370985,-0.0561337620019912,-0.0150420470163226,-0.0681756436824798
0.29893212890625875,0.022023579226993,-0.0084536478295922,0.0082680621296167,-0.0504439286887645,-0.012794298119843,-0.0657772347331047
0.30889721679685067,0.0437350237648934,-0.0321080796614289,-0.0560515575677156,-0.0449133440852165,-0.0169949010014534,-0.0686505213379859
0.3188610839843733,0.0310465513771399,-0.0309724997602403,-0.0808282714277505,-0.0372494831681251,-0.0135139357298612,-0.0662539601325988
0.32882617187499363,0.0395768446395173,-0.0576068241856992,-0.052738487496972,-0.021841762587428,-0.0111338682472705,-0.0602922029793262
0.33879028320313864,0.0322934826983138,-0.0782366474993526,-0.0365209276676177,-0.0059423381462693,-0.0142074953764677,-0.0511067062616348
0.34875415039061863,0.0208316294960677,-0.0791625301726162,-0.0460685082137584,0.0128326816484332,-0.010683867149055,-0.0429326668381691
0.3587192382812532,0.0479825982067734,-0.0387511709377169,-0.0431780474692583,0.033850260078907,-0.010696024633944,-0.0336201265454292
0.3686831054687332,0.0963150692971423,-0.0041629648983478,-0.0623456892758607,0.0485130921006202,-0.0216107256710529,-0.0307843927294015
0.37864819335938193,0.1387383163437247,-0.0220903973855078,-0.0945534299194812,0.054731048643589,-0.0305510163307189,-0.0321417674422264
0.3886123046874985,0.1390086577177047,-0.0792291656680405,-0.0849222627431154,0.0587923675775527,-0.0371495299041271,-0.035754881799221
0.3985761718749927,0.1001171284612268,-0.104824356304109,-0.0283411283433437,0.0571295693516731,-0.0287840627133846,-0.0383672006428241
0.40854125976561306,0.0447049282429739,-0.0924009280607104,0.0446592259377241,0.0456713214516639,-0.0238665342330932,-0.0427286587655544
0.41850537109374386,0.0006647109864279,-0.0670452452689409,0.1058656820505857,0.0381405279040336,-0.0198835935443639,-0.0547429807484149
0.4284702148437418,-0.0267344237990677,-0.0368849386744201,0.1328618255257606,0.02253626473248,-0.0123505741357803,-0.0604131147265434
0.4384340820312502,-0.0223715889470651,-0.0145114865638315,0.1181470714747905,0.0138579094782471,-0.0051044430583715,-0.0654052272439003
0.448398193359381,-0.0283949774224311,0.031729309476912,0.0895902545541524,0.0132432514801621,0.0004029744304716,-0.0728503614664077
0.45836767578126114,-0.0229557455105707,0.0724219698712229,0.0386433266490697,0.0077392123639583,-0.0046434067189693,-0.0780373662710189
0.46833154296874113,0.0088707772631198,0.0932144364006817,-0.0277355636656284,0.0045921551063656,-0.013972726650536,-0.0835168212652206
0.4782966308593757,0.0163841485679149,0.1090202005587518,-0.0280061973005533,0.0002922108396887,-0.0150826908648014,-0.0957887023687362
0.48826074218749227,0.0001170139757916,0.1057686514168977,0.0473977109909057,-0.0059968442656099,-0.0076410216279327,-0.1011850535869598
0.4982243652343783,-0.0105292485272511,0.062305941787362,0.1153308450102806,-0.0080231511965394,0.0064046345651149,-0.1047315746545791
0.5081894531249986,-0.0003275514539331,-0.0138997844062745,0.1059644662499427,-0.0153995752334594,0.0124460160732269,-0.104155533015728
0.5181535644531152,0.0241043310238048,-0.0680976769313216,0.0309884279817342,-0.0170077700167894,0.0006838163826614,-0.1013038158416748
0.5281184082031416,0.053075683562085,-0.0827909498028457,-0.0230582195043563,-0.0228134617209434,-0.0133925871923565,-0.0967884287238121
0.5380827636718521,0.0662003919426351,-0.0662989569462835,0.0058194999337196,-0.0258089862763881,-0.0173768922686576,-0.0919439047574997
0.5480466308593748,0.0793107064716517,-0.0493809937626123,0.0698982966125011,-0.0293014571070671,-0.0117528308182954,-0.0848135501146316
0.5580117187499951,0.1041566131103783,-0.0111022626422345,0.0952086789578199,-0.0408451929688453,-0.0064105587080121,-0.0777942463755607
0.5679755859375035,0.1287745927447453,-0.0116768476597964,0.0930325039625167,-0.0503643974661827,-0.0117315538227558,-0.0763566717505455
0.5779406738281381,0.1375781499905511,-0.1051325454704463,0.0979267057448625,-0.055770605802536,-0.008647664450109,-0.0705394968390464
0.5879045410156181,0.1425687613520771,-0.1981789318278431,0.1404734695732593,-0.0486304052174091,0.0077566094696521,-0.0629771873354911
0.5978686523437347,0.1136119122631847,-0.1786876110248267,0.0985503906011581,-0.0433087944984436,0.0113222543150186,-0.0582085475325584
0.6078334960937326,0.0830075151629746,-0.1273741878949105,-0.015858078867197,-0.038090594112873,0.0085333911702036,-0.0507682040333747
0.617797363281241,0.0912863909475505,-0.0639595542132854,-0.053577860930562,-0.0248728841543197,0.0132688991725444,-0.0400466173887252
0.6277624511718756,0.1267110478110611,0.0181290925391018,-0.1157692364275455,-0.0152913648635149,0.0049126991070806,-0.0293449703603982
0.6377265624999922,0.1625648898720741,0.0298835354797542,-0.1946592332690954,-0.0072585539892315,-0.0129088955000042,-0.0226023346185684
0.6476906738281372,0.1658539945453405,-0.0062320262573659,-0.1695072563558816,0.0045331241562962,-0.0238337144255638,-0.019244085997343
0.6576555175781209,0.1386122057460248,-0.0596907908529043,-0.0524742836028337,0.0070662321522831,-0.0172976814210414,-0.0110072046518325
0.6676196289062517,0.1037362322738394,-0.0926541721694171,0.0501993244081735,0.0118932118639349,-0.0066184075549244,-0.0093685612082481
0.6775844726562639,0.0680960329635068,-0.1085933534488081,0.0601508095800876,0.0145751917734742,-0.008343243971467,-0.0094548501074314
0.6875485839843805,0.0226236640119925,-0.0538353428229689,0.0189426008790731,0.0097114602103829,-0.0119904438033699,-0.0070319068618118
0.6975124511718747,0.013325345519185,0.0007103402264416,0.015593290451169,0.0011242786422371,-0.0074920263141393,-0.0103390095755457
0.707477539062495,0.012901822877489,0.0315188815966248,0.0544382771521806,-0.0087019875645637,-0.0037638668436557,-0.0154661266133189
0.7174416503906116,0.0027319822471588,0.0479271416924893,0.0741740742355585,-0.0182546637952327,0.0019240604015067,-0.0181487500667572
0.7274067382812603,0.0147907418966293,0.0179812085010111,0.0770136815756559,-0.0290204919874668,0.0036753551103174,-0.021945621818304
0.737370361328118,0.022518851930648,-0.0122923492096364,0.0484662170052528,-0.0339646525681018,-0.0047087888233363,-0.0220271255820989
0.747334472656263,0.0266167157035321,-0.0507761013828217,0.0258382056117057,-0.0514584258198738,-0.0118918661028146,-0.0268889907747507
0.7572995605468549,-0.0060538932114839,-0.0300163680791854,0.1283370415776968,-0.052896000444889,0.0091268457472324,-0.0213759690523147
0.7672636718749999,0.0176828831415623,-0.0197355048224329,0.1990606830984354,-0.0532800257205963,0.0237143114209175,-0.0201266817748546
0.7772285156249978,0.0431551049850881,-0.0354686421357095,0.0528507156997919,-0.0432115010917186,0.0160287953913211,-0.0123095139861106
0.7871926269531428,0.057736368849501,-0.0284672389410436,-0.0887245776355266,-0.0179876387119293,0.00302245025523,-0.0076351324096322
0.7971567382812594,0.0367642349041998,0.0116055359892547,-0.1973497875273227,0.005489726550877,-0.0136580038815736,-0.0011276928707957
0.8071215820312574,0.0284518952414393,0.0650137394413351,-0.2070242093235254,0.0269556045532226,-0.0160026494413614,0.0051270071417093
0.8170854492187374,0.0090653134545311,0.0703127226322889,-0.1732148787021636,0.0464656613767147,-0.0222233012318611,0.0120973233133554
0.8270505371093719,0.0075468717155978,0.0331464827984571,-0.1366144560575485,0.0591984987258911,-0.0315952338278293,0.0125063844025135
0.8370146484375027,-0.0092472824253141,-0.0011830723047256,-0.0886836611032485,0.0565587729215621,-0.0350996851921081,0.0123354103416204
0.8469782714843745,-0.0169639577498659,0.0108750297576189,0.0015559972703456,0.051624733954668,-0.0344959497451782,0.0054125227034091
0.8569436035156173,-0.0403692371262237,0.0312730901420116,0.1188140109509229,0.0448768138885498,-0.0327597819268703,-0.00368273537606
0.8669077148437339,-0.0620713293138891,0.0423705304786562,0.2244260105013847,0.0302022621035575,-0.0190050862729549,-0.0129755698144435
0.8768725585937318,-0.0602253726536408,0.0138142980799078,0.2849871544480323,0.0225183367729187,0.0004473074804991,-0.0178565848618745
0.8868366699218768,-0.0228656195417046,0.0166296477615833,0.2150999637514352,0.0183379724621772,0.0007727455813437,-0.025676691904664
0.896800537109371,0.0178746428539976,0.0093602412804961,0.0707616354435682,0.0088428230956196,-0.0123194064944982,-0.0341516882181167
0.9067656249999914,0.0157827486086636,-0.0035571079596877,-0.0005102876096963,0.0078981993719935,-0.0278392434120178,-0.0379317849874496
0.9167294921874998,-0.0042946649866178,0.0038838556960225,0.0016062661528587,0.0066022183746099,-0.0237797163426876,-0.0438386648893356
0.9266945800781201,-0.0425762821838259,0.0164385091036558,0.0668020841628313,0.0044314749538898,-0.0111917508766055,-0.0469151474535465
0.9366584472656143,-0.0772839498843997,0.0200067229792475,0.0894166515529155,-0.0008865850977599,-0.0033218746539205,-0.0482102259993553
0.9466225585937309,-0.0577812309045344,0.0202037068560719,0.0490489853292703,-0.0014237449504435,0.0003889740910381,-0.0512531511485576
0.9565876464843797,-0.0232414671167731,0.0337318814709782,-0.0130243167459964,0.001167413778603,-0.0051638316363096,-0.0543389953672885
0.9665517578124962,0.0105185079375281,0.0058915422566235,-0.0886485897898674,0.0095435874536633,-0.0218823589384555,-0.0525967553257942
0.9765166015624942,0.0372244362944737,-0.049715340283513,-0.1092167460441589,0.0106883933767676,-0.0374236926436424,-0.0584700852632522
0.9864804687500026,0.0011679843334481,-0.0639648149102926,-0.0428688353896141,0.0045719109475612,-0.0366945192217826,-0.0600847601890563
0.9964445800781192,-0.0602034896153956,-0.0492341326378285,0.0931757118254899,-0.0050547900609672,-0.0245623458176851,-0.0683168321847915
1.0064096679687538,-0.1136510752297937,0.0041276013240218,0.1402116037666797,-0.0173407513648271,-0.0190064590424299,-0.0736487433314323
1.0163735351562622,-0.1340577207794412,0.0401167602024972,0.117623924383521,-0.0187731813639402,-0.011700632981956,-0.0801421031355857
1.026338623046854,-0.1137200488127768,0.0393191800840199,0.061686933106184,-0.021433413028717,-0.0149627393111586,-0.0805471688508987
1.036302734374999,-0.0647310135098174,0.0175590375661849,-0.0066103580504655,-0.0093032456934452,-0.0165241882205009,-0.0857075527310371
1.0462666015624933,-0.0444421856535598,0.0088242347076535,-0.0743576141089201,0.0034724697470664,-0.0265121068805456,-0.086799181997776
1.0562314453124912,-0.0370161638386547,-0.0245972656399011,-0.1160047987490892,0.0177953206002712,-0.0339872315526008,-0.0902894809842109
1.066195556640622,-0.0512399195022881,-0.0234101016819477,-0.1259329030454158,0.0258021168410778,-0.0456023439764976,-0.0940687730908393
1.0761606445312566,-0.071888264853321,0.013425152631849,-0.0725479343384504,0.0324698723852634,-0.0501845777034759,-0.1024188473820686
1.0861245117187366,-0.1268622197847813,0.0566194205835461,-0.0326741891115903,0.0308889187872409,-0.0507453046739101,-0.1100344508886337
1.0960883789062592,-0.171134857557714,0.1003305520161986,-0.0063169280618429,0.0226163379848003,-0.0511673763394355,-0.1319035589694976
1.106053710937502,-0.2035492997545749,0.1588856168374419,0.0037830256700515,0.0134721053764224,-0.0541013851761817,-0.1489200890064239
1.1160178222656185,-0.2157334393493831,0.220234696291387,0.0091430913984775,0.0064427824690938,-0.0565627664327621,-0.1667227894067764
