time,ax,ay,az,gx,gy,gz
0.0,0.0038918198067694,0.0030272388666868,0.0396148020297288,-0.001006887294352,0.0022107744589447,0.0013760747388005
0.009966796874998352,-0.0024019465751945,-0.008734985521622,0.0322685309201478,-0.0016218111850321,0.0019617690704762,0.0008940426632761
0.019933105468751933,0.0053751902323216,-0.0037133397010155,0.0301595759421586,4.7776848077e-06,0.0012738747755065,-0.0018804655410349
0.029898925781253638,0.0018676205027848,0.0059049679937772,0.0247685305535793,-0.0008474336937069,-0.0007802213076502,-0.0010631415061652
0.039865966796874375,-0.0026424042675644,0.0002364939033053,0.0244698398679494,-0.0002020774409174,0.0008527097525075,0.0025383704341948
0.04983178710937608,-0.0130571230370551,0.0025337562613189,0.0235620773732662,-0.000199147965759,0.0020657796412706,-0.0017373347654938
0.059798095703122556,-0.0229136964671313,0.0087440456109121,0.0216173730462789,0.0038022957742214,0.0010270299389958,-0.0022577792406082
0.06976489257812801,-0.0168541772324591,0.0007401873754337,0.0207096105515956,-0.0023605255410075,-0.0008872502949088,0.0004724939353764
0.0797309570312521,-0.0129172761749476,0.0021450309383682,0.0341805020213127,0.0013700542040169,9.117112495e-05,0.0010778764262795
0.08969677734375381,-0.0177172238025814,-0.0045790896848775,0.0208732766807079,-0.0001884275116026,-0.0018326963763684,0.0014059776440262
0.09966381835937455,-0.0160851656213402,0.0068567340269684,0.0307645560979843,-0.0018600127659738,-0.0021598199382424,-0.0015026899054646
0.10962963867188336,-0.0174986856810748,0.0079970631685107,0.0356973363250494,0.0009679980576038,0.002796855289489,0.0008600666187703
0.11959619140625222,-0.0036412791118025,0.0122486196657642,0.0186345578432083,-0.0032269721850752,-0.0020287095103412,0.0022264621220529
0.12956298828125057,-0.002579202838242,0.0083634305291809,0.0128004448622465,0.0010034590959548,-0.0009450691286474,-0.0006196578033268
0.13952905273437466,0.0006753419782966,0.0055353309637866,0.0337456177353858,0.0002149543724954,-0.0003360870759934,-0.000244025606662
0.14949487304688347,0.0038037761971354,0.0010183832623064,0.0174491474509239,-0.0004913159646093,-0.003073017578572,-0.0004703942686319
0.1594619140624971,0.0105740740496665,0.0002439100247807,0.0078916300326585,-0.0003281296230852,-0.0007370205130428,9.07527282834e-05
0.1694277343749988,0.0060915218081325,-0.005910447886493,0.0351268429607152,0.0027116020210087,0.0020651575177907,-0.0015420312993228
0.17939477539062665,0.0011048194367438,-0.000904237097036,0.0358686012387275,0.0002240072935819,-0.0022029553074389,-0.0004263580776751
0.18936083984375074,0.0042624066848307,-0.0056612223657779,0.0167190796107053,-0.0024623232893645,0.0023944599088281,-0.0018937601707875
0.19932714843749721,0.0092928751327097,0.0069529974756762,0.0264274036765098,0.0005813972093164,0.0020793564617633,-0.0009772689081728
0.20929418945312506,0.0087915745470672,-0.0006610942572355,0.0294143105328083,2.18665227293e-05,-0.0017345566302537,-0.0019136369228363
